time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
75.0063	0.335277	-9.49055	-1.45906
75.0163	0.319121	-9.49297	-1.45744
75.0264	0.303008	-9.49538	-1.45574
75.0364	0.286941	-9.49777	-1.45397
75.0464	0.270926	-9.50016	-1.45212
75.0564	0.254965	-9.50254	-1.45019
75.0664	0.239061	-9.50492	-1.44818
75.0764	0.223218	-9.5073	-1.44607
75.0864	0.207439	-9.50967	-1.44388
75.0964	0.191727	-9.51205	-1.44159
75.1065	0.176086	-9.51443	-1.4392
75.1165	0.160517	-9.51681	-1.43672
75.1265	0.145025	-9.5192	-1.43413
75.1365	0.129614	-9.52159	-1.43143
75.1465	0.114285	-9.52399	-1.42863
75.1565	0.0990414	-9.52641	-1.42572
75.1665	0.0838872	-9.52883	-1.42269
75.1765	0.0688253	-9.53126	-1.41954
75.1865	0.0538586	-9.5337	-1.41628
75.1966	0.0389895	-9.53616	-1.4129
75.2066	0.0242211	-9.53862	-1.4094
75.2166	0.00955523	-9.5411	-1.40577
75.2266	-0.00500454	-9.54359	-1.40202
75.2366	-0.0194564	-9.54609	-1.39815
75.2466	-0.0337979	-9.54861	-1.39415
75.2566	-0.048027	-9.55113	-1.39003
75.2666	-0.0621407	-9.55366	-1.38578
75.2766	-0.076137	-9.55621	-1.3814
75.2867	-0.090014	-9.55876	-1.3769
75.2967	-0.10377	-9.56131	-1.37227
75.3067	-0.117402	-9.56388	-1.36752
75.3167	-0.13091	-9.56644	-1.36265
75.3267	-0.144292	-9.56901	-1.35765
75.3367	-0.157545	-9.57158	-1.35254
75.3467	-0.170668	-9.57414	-1.3473
75.3567	-0.183661	-9.57671	-1.34196
75.3668	-0.196521	-9.57927	-1.33649
75.3768	-0.209248	-9.58182	-1.33092
75.3868	-0.22184	-9.58437	-1.32524
75.3968	-0.234295	-9.5869	-1.31945
75.4068	-0.246614	-9.58943	-1.31357
75.4168	-0.258794	-9.59194	-1.30758
75.4268	-0.270835	-9.59443	-1.30149
75.4368	-0.282737	-9.59691	-1.29532
75.4468	-0.294497	-9.59937	-1.28905
75.4569	-0.306116	-9.60182	-1.2827
75.4669	-0.317592	-9.60424	-1.27627
75.4769	-0.328926	-9.60664	-1.26976
75.4869	-0.340114	-9.60902	-1.26317
75.4969	-0.351159	-9.61137	-1.25652
75.5069	-0.362058	-9.6137	-1.24979
75.5169	-0.372812	-9.61601	-1.243
75.5269	-0.383421	-9.61829	-1.23615
75.5369	-0.393884	-9.62055	-1.22925
75.547	-0.404201	-9.62278	-1.22229
75.557	-0.414371	-9.62499	-1.21528
75.567	-0.424395	-9.62717	-1.20823
75.577	-0.434273	-9.62933	-1.20113
75.587	-0.444003	-9.63146	-1.19398
75.597	-0.453587	-9.63357	-1.18681
75.607	-0.463025	-9.63566	-1.17959
75.617	-0.472317	-9.63773	-1.17235
75.627	-0.481462	-9.63978	-1.16508
75.6371	-0.490462	-9.6418	-1.15778
75.6471	-0.499318	-9.64381	-1.15045
75.6571	-0.508029	-9.6458	-1.14311
75.6671	-0.516596	-9.64777	-1.13574
75.6771	-0.525022	-9.64973	-1.12836
75.6871	-0.533305	-9.65167	-1.12096
75.6971	-0.541447	-9.6536	-1.11354
75.7071	-0.54945	-9.65553	-1.10611
75.7172	-0.557314	-9.65744	-1.09868
75.7272	-0.565041	-9.65934	-1.09123
75.7372	-0.572632	-9.66124	-1.08377
75.7472	-0.580089	-9.66313	-1.07631
75.7572	-0.587412	-9.66502	-1.06884
75.7672	-0.594603	-9.6669	-1.06136
75.7772	-0.601664	-9.66879	-1.05388
75.7872	-0.608596	-9.67067	-1.04639
75.7972	-0.615401	-9.67255	-1.0389
75.8073	-0.62208	-9.67443	-1.0314
75.8173	-0.628634	-9.67632	-1.0239
75.8273	-0.635066	-9.6782	-1.01639
75.8373	-0.641376	-9.68009	-1.00888
75.8473	-0.647566	-9.68198	-1.00136
75.8573	-0.653638	-9.68388	-0.993843
75.8673	-0.659593	-9.68578	-0.986317
75.8773	-0.665431	-9.68768	-0.978785
75.8873	-0.671154	-9.68959	-0.971247
75.8974	-0.676763	-9.6915	-0.963701
75.9074	-0.682258	-9.69342	-0.956147
75.9174	-0.687642	-9.69534	-0.948584
75.9274	-0.692913	-9.69726	-0.941012
75.9374	-0.698074	-9.69919	-0.933429
75.9474	-0.703124	-9.70112	-0.925836
75.9574	-0.708064	-9.70305	-0.91823
75.9674	-0.712894	-9.70498	-0.910611
75.9775	-0.717615	-9.70692	-0.902978
75.9875	-0.722225	-9.70885	-0.89533
75.9975	-0.726726	-9.71078	-0.887666
76.0075	-0.731117	-9.71271	-0.879987
76.0175	-0.735398	-9.71464	-0.87229
76.0275	-0.739569	-9.71657	-0.864575
76.0375	-0.74363	-9.7185	-0.856842
76.0475	-0.747581	-9.72042	-0.849091
76.0575	-0.75142	-9.72233	-0.841321
76.0676	-0.755149	-9.72425	-0.833532
76.0776	-0.758768	-9.72615	-0.825724
76.0876	-0.762275	-9.72806	-0.817897
76.0976	-0.765672	-9.72995	-0.810051
76.1076	-0.768958	-9.73185	-0.802186
76.1176	-0.772133	-9.73373	-0.794304
76.1276	-0.775199	-9.73561	-0.786405
76.1376	-0.778156	-9.73749	-0.778489
76.1476	-0.781005	-9.73936	-0.770559
76.1577	-0.783743	-9.74124	-0.762616
76.1677	-0.786375	-9.7431	-0.754662
76.1777	-0.7889	-9.74497	-0.746701
76.1877	-0.791318	-9.74683	-0.738733
76.1977	-0.793628	-9.74869	-0.730747
76.2077	-0.795837	-9.75055	-0.722759
76.2177	-0.797951	-9.75242	-0.714774
76.2277	-0.799963	-9.75429	-0.706789
76.2378	-0.801883	-9.75616	-0.69881
76.2478	-0.80371	-9.75805	-0.690841
76.2578	-0.805448	-9.75994	-0.682884
76.2678	-0.807099	-9.76184	-0.674942
76.2778	-0.808667	-9.76376	-0.66702
76.2878	-0.810154	-9.76569	-0.65912
76.2978	-0.811565	-9.76763	-0.651247
76.3078	-0.812902	-9.76959	-0.643405
76.3178	-0.814168	-9.77157	-0.635599
76.3279	-0.815369	-9.77357	-0.627833
76.3379	-0.816507	-9.7756	-0.620114
76.3479	-0.817588	-9.77764	-0.612444
76.3579	-0.818614	-9.77971	-0.60483
76.3679	-0.819591	-9.78181	-0.597278
76.3779	-0.820522	-9.78393	-0.589789
76.3879	-0.82141	-9.78609	-0.58237
76.3979	-0.82226	-9.78827	-0.575026
76.4079	-0.823075	-9.79049	-0.567763
76.418	-0.823861	-9.79273	-0.560586
76.428	-0.824622	-9.795	-0.553501
76.438	-0.825359	-9.7973	-0.546511
76.448	-0.826079	-9.79963	-0.539628
76.458	-0.826783	-9.80199	-0.532855
76.468	-0.827475	-9.80437	-0.526199
76.478	-0.828158	-9.80678	-0.519659
76.488	-0.828834	-9.80922	-0.513235
76.4981	-0.829508	-9.81168	-0.506943
76.5081	-0.830182	-9.81417	-0.500793
76.5181	-0.830859	-9.81667	-0.494789
76.5281	-0.831541	-9.81919	-0.488938
76.5381	-0.832231	-9.82173	-0.483247
76.5481	-0.83293	-9.82428	-0.47772
76.5581	-0.83364	-9.82684	-0.472364
76.5681	-0.834362	-9.82941	-0.467186
76.5781	-0.835097	-9.83199	-0.462192
76.5882	-0.835848	-9.83457	-0.457389
76.5982	-0.836614	-9.83714	-0.452783
76.6082	-0.837397	-9.83971	-0.448382
76.6182	-0.838196	-9.84228	-0.444192
76.6282	-0.839013	-9.84483	-0.440218
76.6382	-0.839848	-9.84737	-0.436468
76.6482	-0.840696	-9.84989	-0.432946
76.6582	-0.841561	-9.85238	-0.429663
76.6682	-0.84244	-9.85485	-0.426625
76.6783	-0.843333	-9.85729	-0.423836
76.6883	-0.844238	-9.8597	-0.421303
76.6983	-0.845155	-9.86206	-0.419034
76.7083	-0.846085	-9.86439	-0.417033
76.7183	-0.847026	-9.86668	-0.415306
76.7283	-0.847975	-9.86891	-0.41386
76.7383	-0.848931	-9.87109	-0.412702
76.7483	-0.849894	-9.87322	-0.411836
76.7584	-0.850864	-9.87528	-0.411272
76.7684	-0.851838	-9.87728	-0.411009
76.7784	-0.852811	-9.87922	-0.41105
76.7884	-0.853783	-9.8811	-0.411403
76.7984	-0.854752	-9.8829	-0.412071
76.8084	-0.855717	-9.88463	-0.413057
76.8184	-0.856675	-9.88627	-0.414366
76.8284	-0.857626	-9.88784	-0.416
76.8384	-0.858567	-9.88933	-0.417962
76.8485	-0.859496	-9.89073	-0.420256
76.8585	-0.860412	-9.89204	-0.422883
76.8685	-0.861313	-9.89326	-0.425843
76.8785	-0.862197	-9.89439	-0.429144
76.8885	-0.863063	-9.89542	-0.432786
76.8985	-0.863909	-9.89636	-0.436765
76.9085	-0.864734	-9.8972	-0.441081
76.9185	-0.865537	-9.89795	-0.445734
76.9285	-0.866317	-9.89859	-0.450724
76.9386	-0.867072	-9.89913	-0.456051
76.9486	-0.867802	-9.89957	-0.461713
76.9586	-0.868505	-9.8999	-0.467707
76.9686	-0.869181	-9.90013	-0.474031
76.9786	-0.869828	-9.90025	-0.480682
76.9886	-0.870446	-9.90027	-0.487655
76.9986	-0.871035	-9.90019	-0.494948
77.0086	-0.871593	-9.9	-0.502556
77.0187	-0.872121	-9.8997	-0.510473
77.0287	-0.872618	-9.8993	-0.518695
77.0387	-0.873083	-9.8988	-0.527217
77.0487	-0.873516	-9.89819	-0.536031
77.0587	-0.873917	-9.89748	-0.545131
77.0687	-0.874285	-9.89666	-0.55451
77.0787	-0.874621	-9.89575	-0.56416
77.0887	-0.874925	-9.89474	-0.574073
77.0987	-0.875196	-9.89363	-0.584242
77.1088	-0.875435	-9.89242	-0.594657
77.1188	-0.875642	-9.89112	-0.605309
77.1288	-0.875819	-9.88973	-0.616189
77.1388	-0.875964	-9.88825	-0.627287
77.1488	-0.876079	-9.88668	-0.638594
77.1588	-0.876165	-9.88503	-0.650099
77.1688	-0.876221	-9.88329	-0.661796
77.1788	-0.87625	-9.88148	-0.673652
77.1888	-0.876252	-9.87958	-0.685687
77.1989	-0.876227	-9.87761	-0.69788
77.2089	-0.876179	-9.87557	-0.710212
77.2189	-0.876108	-9.87346	-0.72268
77.2289	-0.876015	-9.87127	-0.735266
77.2389	-0.875901	-9.86903	-0.747959
77.2489	-0.875768	-9.86672	-0.760749
77.2589	-0.875617	-9.86436	-0.773626
77.2689	-0.875451	-9.86194	-0.786579
77.279	-0.875272	-9.85946	-0.799595
77.289	-0.875082	-9.85694	-0.812662
77.299	-0.874883	-9.85436	-0.825768
77.309	-0.874676	-9.85175	-0.838905
77.319	-0.874465	-9.84908	-0.85206
77.329	-0.874252	-9.84638	-0.865225
77.339	-0.874038	-9.84364	-0.878389
77.349	-0.873826	-9.84087	-0.891538
77.359	-0.873619	-9.83806	-0.904667
77.3691	-0.873418	-9.83523	-0.917763
77.3791	-0.873227	-9.83236	-0.930822
77.3891	-0.873047	-9.82947	-0.943833
77.3991	-0.872882	-9.82656	-0.956787
77.4091	-0.872734	-9.82363	-0.969677
77.4191	-0.872606	-9.82067	-0.982495
77.4291	-0.872499	-9.81771	-0.995235
77.4391	-0.872415	-9.81472	-1.00789
77.4491	-0.872356	-9.81173	-1.02046
77.4592	-0.872326	-9.80873	-1.03292
77.4692	-0.872325	-9.80572	-1.04529
77.4792	-0.872355	-9.80271	-1.05756
77.4892	-0.872421	-9.79969	-1.06972
77.4992	-0.872523	-9.79667	-1.08176
77.5092	-0.872661	-9.79365	-1.09369
77.5192	-0.872837	-9.79064	-1.10551
77.5292	-0.873052	-9.78764	-1.1172
77.5393	-0.873308	-9.78464	-1.12877
77.5493	-0.873605	-9.78166	-1.14022
77.5593	-0.873945	-9.77868	-1.15155
77.5693	-0.874329	-9.77572	-1.16276
77.5793	-0.874756	-9.77277	-1.17385
77.5893	-0.875226	-9.76985	-1.18482
77.5993	-0.875741	-9.76694	-1.19568
77.6093	-0.876301	-9.76406	-1.20641
77.6193	-0.876909	-9.7612	-1.21706
77.6294	-0.877551	-9.75837	-1.22757
77.6394	-0.878242	-9.75556	-1.23797
77.6494	-0.878975	-9.75278	-1.24826
77.6594	-0.879753	-9.75003	-1.25845
77.6694	-0.880575	-9.7473	-1.26854
77.6794	-0.88144	-9.74461	-1.27853
77.6894	-0.882345	-9.74195	-1.28845
77.6994	-0.883291	-9.73933	-1.29827
77.7094	-0.884274	-9.73674	-1.30802
77.7195	-0.885295	-9.73418	-1.31769
77.7295	-0.886351	-9.73166	-1.32729
77.7395	-0.887442	-9.72917	-1.33682
77.7495	-0.888565	-9.72672	-1.34629
77.7595	-0.88972	-9.72431	-1.3557
77.7695	-0.890906	-9.72192	-1.36507
77.7795	-0.892121	-9.71957	-1.37439
77.7895	-0.893362	-9.71725	-1.38366
77.7996	-0.894629	-9.71496	-1.3929
77.8096	-0.895919	-9.71269	-1.40211
77.8196	-0.897229	-9.71046	-1.41129
77.8296	-0.898559	-9.70825	-1.42045
77.8396	-0.899904	-9.70607	-1.4296
77.8496	-0.901267	-9.7039	-1.43874
77.8596	-0.902643	-9.70176	-1.44788
77.8696	-0.904031	-9.69964	-1.45702
77.8796	-0.905433	-9.69753	-1.46617
77.8897	-0.906845	-9.69544	-1.47533
77.8997	-0.908258	-9.69336	-1.4845
77.9097	-0.909674	-9.69129	-1.49369
77.9197	-0.911094	-9.68922	-1.50291
77.9297	-0.912513	-9.68715	-1.51217
77.9397	-0.913944	-9.68507	-1.52144
77.9497	-0.915373	-9.683	-1.53077
77.9597	-0.91681	-9.68091	-1.54013
77.9697	-0.918235	-9.67882	-1.54954
77.9798	-0.919655	-9.67671	-1.559
77.9898	-0.921071	-9.67459	-1.56852
77.9998	-0.922477	-9.67246	-1.5781
78.0098	-0.923875	-9.67032	-1.58774
78.0198	-0.925262	-9.66815	-1.59744
78.0298	-0.926639	-9.66597	-1.60721
78.0398	-0.928006	-9.66377	-1.61706
78.0498	-0.92936	-9.66154	-1.62697
78.0599	-0.9307	-9.65928	-1.63698
78.0699	-0.932019	-9.65699	-1.64703
78.0799	-0.933316	-9.65467	-1.65716
78.0899	-0.934592	-9.65232	-1.66735
78.0999	-0.93585	-9.64994	-1.67761
78.1099	-0.937086	-9.64753	-1.68795
78.1199	-0.938297	-9.6451	-1.69837
78.1299	-0.939481	-9.64264	-1.70887
78.1399	-0.940639	-9.64015	-1.71944
78.15	-0.941767	-9.63763	-1.73007
78.16	-0.942862	-9.63508	-1.74077
78.17	-0.943923	-9.63251	-1.75153
78.18	-0.944948	-9.62991	-1.76235
78.19	-0.945936	-9.62729	-1.77323
78.2	-0.946882	-9.62465	-1.78417
78.21	-0.947788	-9.62199	-1.79515
78.22	-0.948652	-9.61931	-1.80617
78.23	-0.94947	-9.61662	-1.81724
78.2401	-0.950241	-9.61391	-1.82834
78.2501	-0.950963	-9.61119	-1.83947
78.2601	-0.951634	-9.60846	-1.85063
78.2701	-0.952255	-9.60573	-1.8618
78.2801	-0.952821	-9.60299	-1.87299
78.2901	-0.953329	-9.60024	-1.88418
78.3001	-0.953778	-9.5975	-1.89537
78.3101	-0.954169	-9.59476	-1.90656
78.3201	-0.954498	-9.59202	-1.91773
78.3302	-0.954763	-9.58929	-1.92889
78.3402	-0.954963	-9.58657	-1.94002
78.3502	-0.955098	-9.58385	-1.95111
78.3602	-0.955165	-9.58115	-1.96217
78.3702	-0.955166	-9.57847	-1.97318
78.3802	-0.955098	-9.57579	-1.98413
78.3902	-0.954961	-9.57314	-1.99503
78.4002	-0.954754	-9.57051	-2.00586
78.4103	-0.954478	-9.56789	-2.01661
78.4203	-0.954131	-9.5653	-2.02729
78.4303	-0.953714	-9.56273	-2.03787
78.4403	-0.953226	-9.56018	-2.04837
78.4503	-0.952669	-9.55766	-2.05876
78.4603	-0.952042	-9.55516	-2.06905
78.4703	-0.951346	-9.55269	-2.07923
78.4803	-0.950581	-9.55025	-2.08928
78.4903	-0.949749	-9.54783	-2.09921
78.5004	-0.948851	-9.54544	-2.10902
78.5104	-0.947887	-9.54308	-2.11868
78.5204	-0.94686	-9.54074	-2.1282
78.5304	-0.945771	-9.53844	-2.13758
78.5404	-0.944621	-9.53616	-2.1468
78.5504	-0.943413	-9.53391	-2.15587
78.5604	-0.942149	-9.53169	-2.16477
78.5704	-0.94083	-9.5295	-2.1735
78.5804	-0.93946	-9.52734	-2.18206
78.5905	-0.93804	-9.5252	-2.19045
78.6005	-0.936574	-9.5231	-2.19865
78.6105	-0.935061	-9.52102	-2.20666
78.6205	-0.933506	-9.51897	-2.21448
78.6305	-0.93191	-9.51695	-2.22211
78.6405	-0.930278	-9.51496	-2.22954
78.6505	-0.928613	-9.513	-2.23677
78.6605	-0.926917	-9.51107	-2.24379
78.6706	-0.925195	-9.50917	-2.2506
78.6806	-0.923445	-9.50731	-2.2572
78.6906	-0.921672	-9.50548	-2.26358
78.7006	-0.919877	-9.50368	-2.26975
78.7106	-0.918068	-9.50191	-2.27569
78.7206	-0.916243	-9.50018	-2.28141
78.7306	-0.914407	-9.49849	-2.28691
78.7406	-0.912562	-9.49683	-2.29217
78.7506	-0.910712	-9.49521	-2.29721
78.7607	-0.908865	-9.49361	-2.30201
78.7707	-0.907022	-9.49206	-2.30657
78.7807	-0.905186	-9.49053	-2.3109
78.7907	-0.903353	-9.48905	-2.31499
78.8007	-0.90152	-9.48761	-2.31885
78.8107	-0.899706	-9.48621	-2.32247
78.8207	-0.897903	-9.48485	-2.32586
78.8307	-0.89612	-9.48353	-2.32901
78.8407	-0.89436	-9.48226	-2.33193
78.8508	-0.892625	-9.48103	-2.33461
78.8608	-0.890917	-9.47985	-2.33706
78.8708	-0.88924	-9.47871	-2.33928
78.8808	-0.887586	-9.47761	-2.34127
78.8908	-0.885953	-9.47655	-2.34303
78.9008	-0.884414	-9.47555	-2.34457
78.9108	-0.882879	-9.47459	-2.34588
78.9208	-0.881393	-9.47366	-2.34698
78.9309	-0.879947	-9.47278	-2.34787
78.9409	-0.878548	-9.47194	-2.34855
78.9509	-0.877199	-9.47115	-2.34903
78.9609	-0.875904	-9.47039	-2.34931
78.9709	-0.874661	-9.46968	-2.34939
78.9809	-0.873477	-9.46901	-2.34929
78.9909	-0.872348	-9.46837	-2.34899
79.0009	-0.871283	-9.46777	-2.34854
79.0109	-0.870275	-9.46721	-2.34789
79.021	-0.869334	-9.46667	-2.34709
79.031	-0.868457	-9.46616	-2.34612
79.041	-0.867644	-9.46568	-2.34501
79.051	-0.866898	-9.46522	-2.34375
79.061	-0.866223	-9.46478	-2.34236
79.071	-0.865613	-9.46436	-2.34084
79.081	-0.865069	-9.46396	-2.3392
79.091	-0.864592	-9.46357	-2.33745
79.101	-0.864181	-9.46319	-2.33559
79.1111	-0.863838	-9.46281	-2.33363
79.1211	-0.863561	-9.46243	-2.33158
79.1311	-0.86335	-9.46206	-2.32945
79.1411	-0.863202	-9.46168	-2.32725
79.1511	-0.863117	-9.46129	-2.32497
79.1611	-0.863092	-9.46089	-2.32264
79.1711	-0.863125	-9.46047	-2.32025
79.1811	-0.863215	-9.46004	-2.31782
79.1912	-0.86336	-9.45958	-2.31535
79.2012	-0.863557	-9.4591	-2.31285
79.2112	-0.863804	-9.45859	-2.31033
79.2212	-0.864097	-9.45804	-2.30779
79.2312	-0.864433	-9.45747	-2.30524
79.2412	-0.864811	-9.45685	-2.30269
79.2512	-0.865227	-9.4562	-2.30014
79.2612	-0.865681	-9.4555	-2.29759
79.2712	-0.866167	-9.45476	-2.29506
79.2813	-0.866684	-9.45397	-2.29255
79.2913	-0.867229	-9.45313	-2.29006
79.3013	-0.867801	-9.45225	-2.2876
79.3113	-0.868394	-9.45131	-2.28516
79.3213	-0.869007	-9.45033	-2.28277
79.3313	-0.869638	-9.44929	-2.28041
79.3413	-0.870283	-9.44821	-2.2781
79.3513	-0.870941	-9.44707	-2.27584
79.3613	-0.87161	-9.44589	-2.27362
79.3714	-0.872287	-9.44465	-2.27147
79.3814	-0.872972	-9.44337	-2.26936
79.3914	-0.873663	-9.44204	-2.26731
79.4014	-0.874359	-9.44067	-2.26531
79.4114	-0.875058	-9.43925	-2.26337
79.4214	-0.87576	-9.43779	-2.26149
79.4314	-0.876465	-9.4363	-2.25966
79.4414	-0.87717	-9.43477	-2.25789
79.4515	-0.877877	-9.43321	-2.25618
79.4615	-0.878584	-9.43162	-2.25452
79.4715	-0.879293	-9.43001	-2.25291
79.4815	-0.880003	-9.42837	-2.25136
79.4915	-0.880714	-9.42672	-2.24985
79.5015	-0.881428	-9.42505	-2.24839
79.5115	-0.882145	-9.42337	-2.24698
79.5215	-0.882866	-9.42168	-2.24561
79.5315	-0.883593	-9.41999	-2.24427
79.5416	-0.884327	-9.41829	-2.24296
79.5516	-0.885068	-9.4166	-2.24169
79.5616	-0.885819	-9.41492	-2.24044
79.5716	-0.886581	-9.41326	-2.23921
79.5816	-0.887356	-9.4116	-2.238
79.5916	-0.888145	-9.40997	-2.23679
79.6016	-0.888951	-9.40835	-2.2356
79.6116	-0.889776	-9.40677	-2.2344
79.6216	-0.890622	-9.40521	-2.23321
79.6317	-0.891492	-9.40368	-2.232
79.6417	-0.892386	-9.40218	-2.23078
79.6517	-0.893307	-9.40073	-2.22955
79.6617	-0.894256	-9.39931	-2.22829
79.6717	-0.895238	-9.39794	-2.227
79.6817	-0.896252	-9.39661	-2.22569
79.6917	-0.897301	-9.39533	-2.22434
79.7017	-0.898386	-9.3941	-2.22294
79.7118	-0.89951	-9.39292	-2.22151
79.7218	-0.900673	-9.39179	-2.22002
79.7318	-0.901877	-9.39072	-2.21849
79.7418	-0.903124	-9.3897	-2.21689
79.7518	-0.904413	-9.38874	-2.21525
79.7618	-0.905747	-9.38784	-2.21354
79.7718	-0.907127	-9.387	-2.21176
79.7818	-0.908551	-9.38621	-2.20993
79.7918	-0.910021	-9.38549	-2.20802
79.8019	-0.911537	-9.38483	-2.20605
79.8119	-0.913098	-9.38423	-2.20401
79.8219	-0.914704	-9.3837	-2.2019
79.8319	-0.916353	-9.38322	-2.19971
79.8419	-0.918046	-9.38281	-2.19746
79.8519	-0.91978	-9.38246	-2.19514
79.8619	-0.921555	-9.38217	-2.19276
79.8719	-0.923367	-9.38195	-2.1903
79.8819	-0.925217	-9.38179	-2.18778
79.892	-0.927101	-9.38168	-2.1852
79.902	-0.929018	-9.38164	-2.18256
79.912	-0.930963	-9.38166	-2.17987
79.922	-0.932934	-9.38174	-2.17712
79.932	-0.934927	-9.38187	-2.17432
79.942	-0.93694	-9.38206	-2.17147
79.952	-0.938968	-9.38231	-2.16859
79.962	-0.941008	-9.38262	-2.16566
79.9721	-0.943056	-9.38297	-2.16271
79.9821	-0.945108	-9.38338	-2.15973
79.9921	-0.947159	-9.38385	-2.15673
80.0021	-0.949205	-9.38436	-2.15372
80.0121	-0.951241	-9.38491	-2.1507
80.0221	-0.953263	-9.38552	-2.14768
80.0321	-0.955266	-9.38616	-2.14466
80.0421	-0.957245	-9.38685	-2.14165
80.0521	-0.959196	-9.38758	-2.13866
80.0622	-0.961113	-9.38835	-2.1357
80.0722	-0.962993	-9.38916	-2.13277
80.0822	-0.96483	-9.38999	-2.12987
80.0922	-0.966619	-9.39086	-2.12703
80.1022	-0.968356	-9.39176	-2.12423
80.1122	-0.970035	-9.39269	-2.1215
80.1222	-0.971653	-9.39364	-2.11883
80.1322	-0.973205	-9.39461	-2.11623
80.1422	-0.974686	-9.3956	-2.11371
80.1523	-0.976093	-9.39661	-2.11128
80.1623	-0.977422	-9.39763	-2.10894
80.1723	-0.978668	-9.39866	-2.1067
80.1823	-0.97983	-9.39971	-2.10457
80.1923	-0.980899	-9.40076	-2.10254
80.2023	-0.981877	-9.40181	-2.10062
80.2123	-0.982758	-9.40286	-2.09883
80.2223	-0.983539	-9.40392	-2.09715
80.2324	-0.984218	-9.40497	-2.09561
80.2424	-0.984792	-9.40601	-2.09419
80.2524	-0.985259	-9.40706	-2.09291
80.2624	-0.985617	-9.40809	-2.09177
80.2724	-0.985865	-9.40911	-2.09077
80.2824	-0.986001	-9.41012	-2.08991
80.2924	-0.986023	-9.41111	-2.0892
80.3024	-0.98593	-9.41209	-2.08864
80.3124	-0.985723	-9.41305	-2.08822
80.3225	-0.9854	-9.41399	-2.08795
80.3325	-0.984963	-9.41491	-2.08782
80.3425	-0.984409	-9.41582	-2.08785
80.3525	-0.983749	-9.41669	-2.08802
80.3625	-0.982977	-9.41754	-2.08833
80.3725	-0.982091	-9.41835	-2.08879
80.3825	-0.981091	-9.41914	-2.08938
80.3925	-0.97998	-9.41989	-2.09012
80.4025	-0.978765	-9.42063	-2.09099
80.4126	-0.977441	-9.42133	-2.092
80.4226	-0.976016	-9.422	-2.09313
80.4326	-0.974492	-9.42265	-2.0944
80.4426	-0.972873	-9.42326	-2.09578
80.4526	-0.971163	-9.42384	-2.09728
80.4626	-0.96936	-9.42439	-2.0989
80.4726	-0.967471	-9.42491	-2.10062
80.4826	-0.965499	-9.4254	-2.10244
80.4927	-0.963444	-9.42586	-2.10436
80.5027	-0.96131	-9.42629	-2.10637
80.5127	-0.959103	-9.42669	-2.10846
80.5227	-0.956829	-9.42706	-2.11064
80.5327	-0.954489	-9.4274	-2.11289
80.5427	-0.952087	-9.42772	-2.1152
80.5527	-0.949629	-9.42801	-2.11758
80.5627	-0.947118	-9.42827	-2.12001
80.5727	-0.944559	-9.42851	-2.12248
80.5828	-0.941955	-9.42872	-2.125
80.5928	-0.939311	-9.42892	-2.12755
80.6028	-0.936631	-9.42909	-2.13013
80.6128	-0.933919	-9.42925	-2.13274
80.6228	-0.931179	-9.42939	-2.13536
80.6328	-0.928414	-9.42951	-2.13799
80.6428	-0.925627	-9.42962	-2.14063
80.6528	-0.922825	-9.42971	-2.14327
80.6628	-0.920008	-9.42979	-2.14591
80.6729	-0.917182	-9.42986	-2.14853
80.6829	-0.914348	-9.42992	-2.15113
80.6929	-0.911509	-9.42997	-2.1537
80.7029	-0.908673	-9.43002	-2.15625
80.7129	-0.90584	-9.43006	-2.15877
80.7229	-0.903015	-9.4301	-2.16126
80.7329	-0.900199	-9.43014	-2.16371
80.7429	-0.897396	-9.43017	-2.16611
80.753	-0.894608	-9.4302	-2.16847
80.763	-0.891838	-9.43024	-2.17079
80.773	-0.889089	-9.43027	-2.17305
80.783	-0.886363	-9.43031	-2.17525
80.793	-0.883663	-9.43035	-2.17741
80.803	-0.880989	-9.43039	-2.1795
80.813	-0.878347	-9.43043	-2.18154
80.823	-0.875738	-9.43048	-2.18352
80.833	-0.873163	-9.43054	-2.18544
80.8431	-0.870624	-9.4306	-2.1873
80.8531	-0.868122	-9.43067	-2.1891
80.8631	-0.86566	-9.43074	-2.19084
80.8731	-0.863239	-9.43082	-2.19253
80.8831	-0.86086	-9.4309	-2.19415
80.8931	-0.858523	-9.43099	-2.19572
80.9031	-0.85623	-9.43109	-2.19724
80.9131	-0.853982	-9.43119	-2.19871
80.9231	-0.85178	-9.43129	-2.20012
80.9332	-0.849625	-9.43141	-2.20149
80.9432	-0.847518	-9.43153	-2.20281
80.9532	-0.845457	-9.43165	-2.20409
80.9632	-0.843445	-9.43178	-2.20533
80.9732	-0.841481	-9.43191	-2.20654
80.9832	-0.839565	-9.43205	-2.20771
80.9932	-0.837697	-9.43219	-2.20885
81.0032	-0.835878	-9.43233	-2.20997
81.0132	-0.834108	-9.43247	-2.21106
81.0233	-0.832384	-9.43262	-2.21213
81.0333	-0.830709	-9.43277	-2.21319
81.0433	-0.82908	-9.43292	-2.21423
81.0533	-0.827498	-9.43308	-2.21527
81.0633	-0.825962	-9.43323	-2.21631
81.0733	-0.824471	-9.43338	-2.21734
81.0833	-0.823025	-9.43353	-2.21838
81.0933	-0.821622	-9.43368	-2.21942
81.1034	-0.820261	-9.43383	-2.22048
