time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
170.862	6.12217	-7.67103	-0.940425
170.872	6.12447	-7.66598	-0.949146
170.882	6.12676	-7.66092	-0.957902
170.892	6.12904	-7.65585	-0.966693
170.902	6.13131	-7.65077	-0.975519
170.912	6.13357	-7.64568	-0.984382
170.922	6.13582	-7.64058	-0.993281
170.932	6.13806	-7.63548	-1.00222
170.942	6.14029	-7.63036	-1.01119
170.952	6.1425	-7.62524	-1.0202
170.962	6.1447	-7.6201	-1.02926
170.972	6.14688	-7.61496	-1.03833
170.982	6.14906	-7.60981	-1.04745
170.992	6.15122	-7.60465	-1.05659
171.002	6.15337	-7.59948	-1.06576
171.012	6.15551	-7.5943	-1.07497
171.022	6.15762	-7.58912	-1.08423
171.032	6.15972	-7.58393	-1.09352
171.042	6.1618	-7.57874	-1.10285
171.052	6.16387	-7.57354	-1.11222
171.062	6.16591	-7.56832	-1.12162
171.072	6.16793	-7.5631	-1.13107
171.082	6.16992	-7.55788	-1.14055
171.092	6.17191	-7.55265	-1.15006
171.102	6.17387	-7.54742	-1.15961
171.112	6.17582	-7.54217	-1.1692
171.122	6.17774	-7.53693	-1.17882
171.132	6.17964	-7.53167	-1.18848
171.142	6.18152	-7.52641	-1.19818
171.152	6.18337	-7.52115	-1.20791
171.162	6.1852	-7.51588	-1.21768
171.172	6.18701	-7.51061	-1.22748
171.182	6.18879	-7.50533	-1.23732
171.192	6.19055	-7.50005	-1.2472
171.202	6.19228	-7.49476	-1.25711
171.212	6.19398	-7.48947	-1.26706
171.222	6.19566	-7.48417	-1.27704
171.232	6.19731	-7.47887	-1.28705
171.242	6.19894	-7.47357	-1.2971
171.252	6.20054	-7.46826	-1.30719
171.262	6.20211	-7.46295	-1.31731
171.272	6.20365	-7.45763	-1.32746
171.282	6.20517	-7.45231	-1.33764
171.292	6.20665	-7.44699	-1.34786
171.302	6.2081	-7.44168	-1.35812
171.312	6.20953	-7.43636	-1.36842
171.322	6.21093	-7.43102	-1.37873
171.332	6.21229	-7.42569	-1.38906
171.342	6.21363	-7.42035	-1.39942
171.352	6.21493	-7.41501	-1.40982
171.362	6.2162	-7.40967	-1.42025
171.372	6.21744	-7.40433	-1.43071
171.382	6.21865	-7.399	-1.4412
171.392	6.21983	-7.39366	-1.45172
171.402	6.22099	-7.38831	-1.4623
171.412	6.2221	-7.38297	-1.47287
171.422	6.22318	-7.37764	-1.48343
171.432	6.2242	-7.37232	-1.49404
171.442	6.22521	-7.36699	-1.50468
171.452	6.22619	-7.36166	-1.51535
171.462	6.22714	-7.35633	-1.52604
171.472	6.22805	-7.351	-1.53674
171.482	6.22893	-7.34568	-1.54747
171.492	6.22978	-7.34035	-1.55821
171.502	6.23059	-7.33504	-1.56897
171.512	6.23137	-7.32972	-1.57974
171.522	6.23212	-7.32442	-1.59053
171.532	6.23283	-7.31912	-1.60134
171.542	6.23351	-7.31382	-1.61215
171.552	6.23415	-7.30854	-1.62299
171.562	6.23476	-7.30326	-1.63382
171.572	6.23533	-7.29799	-1.64467
171.582	6.23587	-7.29273	-1.65552
171.592	6.23637	-7.28749	-1.66639
171.602	6.23684	-7.28225	-1.67725
171.612	6.23727	-7.27702	-1.68812
171.622	6.23767	-7.27181	-1.699
171.632	6.23803	-7.26661	-1.70987
171.642	6.23835	-7.26143	-1.72074
171.652	6.23864	-7.25626	-1.73161
171.662	6.2389	-7.25111	-1.74248
171.672	6.23912	-7.24597	-1.75334
171.682	6.2393	-7.24085	-1.7642
171.692	6.23944	-7.23575	-1.77505
171.702	6.23955	-7.23067	-1.78589
171.712	6.23963	-7.22561	-1.79672
171.722	6.23967	-7.22057	-1.80753
171.732	6.23966	-7.21555	-1.81833
171.742	6.23963	-7.21056	-1.82912
171.752	6.23955	-7.20559	-1.83989
171.762	6.23944	-7.20065	-1.85063
171.772	6.23928	-7.19574	-1.86136
171.782	6.2391	-7.19085	-1.87207
171.792	6.23887	-7.18599	-1.88275
171.802	6.2386	-7.18117	-1.8934
171.812	6.2383	-7.17637	-1.90403
171.822	6.23795	-7.17161	-1.91463
171.832	6.23756	-7.16688	-1.92519
171.842	6.23714	-7.16218	-1.93573
171.852	6.23667	-7.15752	-1.94623
171.862	6.23617	-7.1529	-1.95669
171.872	6.23562	-7.14832	-1.96711
171.882	6.23503	-7.14378	-1.9775
171.892	6.23439	-7.13927	-1.98784
171.902	6.23372	-7.13481	-1.99815
171.912	6.233	-7.1304	-2.00841
171.922	6.23223	-7.12602	-2.01862
171.932	6.23142	-7.1217	-2.02878
171.942	6.23057	-7.11742	-2.0389
171.952	6.22967	-7.11319	-2.04897
171.962	6.22872	-7.109	-2.05898
171.972	6.22772	-7.10487	-2.06894
171.982	6.22668	-7.10079	-2.07884
171.992	6.22559	-7.09677	-2.08869
172.002	6.22445	-7.09279	-2.09848
172.012	6.22326	-7.08887	-2.10821
172.022	6.22201	-7.08501	-2.11788
172.032	6.22072	-7.0812	-2.12748
172.042	6.21938	-7.07745	-2.13702
172.052	6.21798	-7.07377	-2.1465
172.062	6.21653	-7.07014	-2.15591
172.072	6.21503	-7.06657	-2.16525
172.082	6.21347	-7.06307	-2.17453
172.092	6.21185	-7.05963	-2.18373
172.102	6.21018	-7.05625	-2.19286
172.112	6.20845	-7.05294	-2.20192
172.122	6.20666	-7.0497	-2.2109
172.132	6.20481	-7.04652	-2.21981
172.142	6.2029	-7.04341	-2.22865
172.152	6.20093	-7.04037	-2.2374
172.162	6.1989	-7.0374	-2.24608
172.172	6.1968	-7.0345	-2.25468
172.182	6.19465	-7.03167	-2.2632
172.192	6.19242	-7.02892	-2.27164
172.202	6.19014	-7.02623	-2.28
172.212	6.18779	-7.02362	-2.28828
172.222	6.18537	-7.02108	-2.29647
172.232	6.18288	-7.01862	-2.30458
172.242	6.18033	-7.01624	-2.31261
172.252	6.17771	-7.01393	-2.32055
172.262	6.17502	-7.01169	-2.3284
172.272	6.17225	-7.00953	-2.33617
172.282	6.16942	-7.00745	-2.34386
172.292	6.16652	-7.00545	-2.35145
172.302	6.16354	-7.00353	-2.35896
172.312	6.16049	-7.00168	-2.36638
172.322	6.15737	-6.99991	-2.37371
172.332	6.15417	-6.99822	-2.38096
172.342	6.1509	-6.99661	-2.38811
172.352	6.14756	-6.99507	-2.39517
172.362	6.14414	-6.99362	-2.40215
172.372	6.14064	-6.99224	-2.40904
172.382	6.13707	-6.99095	-2.41583
172.392	6.13342	-6.98973	-2.42254
172.402	6.1297	-6.9886	-2.42916
172.412	6.12589	-6.98754	-2.43568
172.422	6.12201	-6.98657	-2.44212
172.432	6.11805	-6.98567	-2.44846
172.442	6.11401	-6.98485	-2.45472
172.452	6.1099	-6.98411	-2.46088
172.462	6.1057	-6.98345	-2.46696
172.472	6.10143	-6.98287	-2.47294
172.482	6.09708	-6.98236	-2.47884
172.492	6.09265	-6.98194	-2.48464
172.502	6.08814	-6.98159	-2.49036
172.512	6.08356	-6.98132	-2.49599
172.522	6.07889	-6.98113	-2.50152
172.532	6.07415	-6.98101	-2.50697
172.542	6.06932	-6.98097	-2.51233
172.552	6.06442	-6.981	-2.5176
172.562	6.05944	-6.98112	-2.52278
172.572	6.05439	-6.9813	-2.52787
172.582	6.04925	-6.98157	-2.53287
172.592	6.04404	-6.9819	-2.53779
172.602	6.03875	-6.98231	-2.54262
172.612	6.03339	-6.98279	-2.54736
172.622	6.02795	-6.98335	-2.55202
172.632	6.02243	-6.98398	-2.55658
172.642	6.01684	-6.98468	-2.56107
172.652	6.01117	-6.98545	-2.56546
172.662	6.00543	-6.98629	-2.56978
172.672	5.99962	-6.9872	-2.574
172.682	5.99373	-6.98818	-2.57814
172.692	5.98777	-6.98923	-2.5822
172.702	5.98174	-6.99035	-2.58617
172.712	5.97564	-6.99153	-2.59006
172.722	5.96947	-6.99278	-2.59387
172.732	5.96323	-6.9941	-2.59759
172.742	5.95692	-6.99549	-2.60123
172.752	5.95054	-6.99693	-2.60479
172.762	5.9441	-6.99845	-2.60827
172.772	5.93759	-7.00002	-2.61166
172.782	5.93101	-7.00166	-2.61498
172.792	5.92438	-7.00336	-2.61821
172.802	5.91767	-7.00512	-2.62136
172.812	5.91091	-7.00694	-2.62443
172.822	5.90408	-7.00883	-2.62743
172.832	5.8972	-7.01077	-2.63034
172.842	5.89025	-7.01277	-2.63318
172.852	5.88325	-7.01483	-2.63594
172.862	5.87619	-7.01694	-2.63862
172.872	5.86907	-7.01912	-2.64122
172.882	5.8619	-7.02135	-2.64374
172.892	5.85468	-7.02363	-2.64619
172.902	5.8474	-7.02597	-2.64857
172.912	5.84007	-7.02836	-2.65086
172.922	5.83269	-7.03081	-2.65308
172.932	5.82526	-7.03331	-2.65523
172.942	5.81778	-7.03586	-2.6573
172.952	5.81025	-7.03846	-2.6593
172.962	5.80268	-7.04111	-2.66122
172.972	5.79506	-7.04381	-2.66308
172.982	5.7874	-7.04657	-2.66485
172.992	5.7797	-7.04937	-2.66656
173.002	5.77195	-7.05221	-2.66819
173.012	5.76416	-7.05511	-2.66975
173.022	5.75634	-7.05805	-2.67124
173.032	5.74847	-7.06104	-2.67266
173.042	5.74057	-7.06408	-2.67401
173.052	5.73263	-7.06715	-2.67529
173.062	5.72466	-7.07028	-2.6765
173.072	5.71666	-7.07344	-2.67764
173.082	5.70862	-7.07665	-2.67871
173.092	5.70055	-7.07991	-2.67971
173.102	5.69245	-7.0832	-2.68065
173.112	5.68433	-7.08654	-2.68152
173.122	5.67617	-7.08991	-2.68232
173.132	5.66798	-7.09333	-2.68305
173.142	5.65978	-7.09678	-2.68372
173.152	5.65154	-7.10027	-2.68432
173.162	5.64329	-7.10381	-2.68486
173.172	5.63501	-7.10738	-2.68533
173.182	5.6267	-7.11098	-2.68574
173.192	5.61838	-7.11463	-2.68608
173.202	5.61004	-7.11831	-2.68636
173.212	5.60168	-7.12202	-2.68658
173.222	5.59331	-7.12577	-2.68673
173.232	5.58491	-7.12955	-2.68682
173.242	5.5765	-7.13337	-2.68685
173.252	5.56808	-7.13722	-2.68682
173.262	5.55964	-7.14111	-2.68673
173.272	5.55119	-7.14502	-2.68658
173.282	5.54273	-7.14897	-2.68636
173.292	5.53426	-7.15295	-2.68609
173.302	5.52577	-7.15696	-2.68576
173.312	5.51728	-7.161	-2.68537
173.322	5.50878	-7.16508	-2.68492
173.332	5.50027	-7.16918	-2.68442
173.342	5.49176	-7.17331	-2.68385
173.352	5.48324	-7.17746	-2.68323
173.362	5.47471	-7.18165	-2.68256
173.372	5.46618	-7.18587	-2.68182
173.382	5.45765	-7.19011	-2.68103
173.392	5.44911	-7.19438	-2.68019
173.402	5.44058	-7.19867	-2.67929
173.412	5.43204	-7.20299	-2.67834
173.422	5.4235	-7.20734	-2.67733
173.432	5.41496	-7.21171	-2.67627
173.442	5.40642	-7.21611	-2.67516
173.452	5.39788	-7.22053	-2.67399
173.462	5.38934	-7.22497	-2.67277
173.472	5.38081	-7.22944	-2.6715
173.482	5.37228	-7.23393	-2.67018
173.492	5.36375	-7.23845	-2.66881
173.502	5.35523	-7.24299	-2.66739
173.512	5.34671	-7.24755	-2.66591
173.522	5.3382	-7.25213	-2.66439
173.532	5.32969	-7.25674	-2.66282
173.542	5.32119	-7.26136	-2.66119
173.552	5.3127	-7.26601	-2.65952
173.562	5.30422	-7.27068	-2.6578
173.572	5.29574	-7.27537	-2.65604
173.582	5.28727	-7.28008	-2.65422
173.592	5.27881	-7.28481	-2.65236
173.602	5.27036	-7.28956	-2.65045
173.612	5.26192	-7.29432	-2.6485
173.622	5.25349	-7.29911	-2.64649
173.632	5.24507	-7.30392	-2.64445
173.642	5.23666	-7.30875	-2.64235
173.652	5.22826	-7.31359	-2.64022
173.662	5.21988	-7.31845	-2.63803
173.672	5.2115	-7.32333	-2.6358
173.682	5.20314	-7.32823	-2.63353
173.692	5.19479	-7.33315	-2.63122
173.702	5.18646	-7.33808	-2.62886
173.712	5.17814	-7.34303	-2.62645
173.722	5.16983	-7.348	-2.624
173.732	5.16154	-7.35298	-2.62151
173.742	5.15326	-7.35798	-2.61898
173.752	5.145	-7.363	-2.6164
173.762	5.13675	-7.36803	-2.61379
173.772	5.12852	-7.37308	-2.61112
173.782	5.1203	-7.37814	-2.60842
173.792	5.1121	-7.38322	-2.60568
173.802	5.10392	-7.38832	-2.60289
173.812	5.09575	-7.39343	-2.60006
173.822	5.0876	-7.39855	-2.5972
173.832	5.07947	-7.40369	-2.59428
173.842	5.07135	-7.40884	-2.59133
173.852	5.06326	-7.41401	-2.58834
173.862	5.05518	-7.4192	-2.58531
173.872	5.04712	-7.42439	-2.58223
173.882	5.03908	-7.4296	-2.57912
173.892	5.03106	-7.43483	-2.57596
173.902	5.02305	-7.44007	-2.57277
173.912	5.01507	-7.44532	-2.56953
173.922	5.00711	-7.45058	-2.56626
173.933	4.99916	-7.45586	-2.56294
173.943	4.99124	-7.46115	-2.55958
173.953	4.98334	-7.46645	-2.55618
173.963	4.97546	-7.47177	-2.55275
173.973	4.9676	-7.4771	-2.54927
173.983	4.95976	-7.48243	-2.54575
173.993	4.95195	-7.48778	-2.54219
174.003	4.94415	-7.49315	-2.5386
174.013	4.93638	-7.49852	-2.53496
174.023	4.92863	-7.50391	-2.53128
174.033	4.92091	-7.5093	-2.52756
174.043	4.91321	-7.51471	-2.5238
174.053	4.90553	-7.52013	-2.52
174.063	4.89788	-7.52555	-2.51616
174.073	4.89025	-7.53099	-2.51228
174.083	4.88264	-7.53643	-2.50836
174.093	4.87507	-7.54189	-2.50439
174.103	4.86751	-7.54735	-2.50039
174.113	4.85998	-7.55283	-2.49635
174.123	4.85248	-7.55831	-2.49226
174.133	4.84501	-7.5638	-2.48813
174.143	4.83756	-7.5693	-2.48396
174.153	4.83014	-7.57481	-2.47975
174.163	4.82274	-7.58032	-2.4755
174.173	4.81538	-7.58584	-2.47121
174.183	4.80804	-7.59137	-2.46688
174.193	4.80074	-7.5969	-2.4625
174.203	4.79346	-7.60245	-2.45808
174.213	4.78621	-7.60799	-2.45362
174.223	4.77899	-7.61355	-2.44912
174.233	4.7718	-7.6191	-2.44457
174.243	4.76465	-7.62467	-2.43998
174.253	4.75752	-7.63023	-2.43535
174.263	4.75042	-7.6358	-2.43067
174.273	4.74336	-7.64137	-2.42595
174.283	4.73633	-7.64695	-2.42119
174.293	4.72933	-7.65253	-2.41639
174.303	4.72237	-7.65811	-2.41154
174.313	4.71544	-7.6637	-2.40665
174.323	4.70855	-7.66928	-2.40171
174.333	4.70169	-7.67488	-2.39673
174.343	4.69487	-7.68047	-2.39171
174.353	4.68807	-7.68606	-2.38664
174.363	4.68132	-7.69166	-2.38153
174.373	4.6746	-7.69726	-2.37637
174.383	4.66792	-7.70286	-2.37118
174.393	4.66128	-7.70846	-2.36595
174.403	4.65468	-7.71405	-2.36066
174.413	4.64811	-7.71964	-2.35532
174.423	4.64159	-7.72523	-2.34994
174.433	4.6351	-7.73082	-2.34452
174.443	4.62865	-7.73641	-2.33906
174.453	4.62224	-7.742	-2.33356
174.463	4.61587	-7.74759	-2.32801
174.473	4.60954	-7.75317	-2.32242
174.483	4.60326	-7.75875	-2.31678
174.493	4.59702	-7.76433	-2.31109
174.503	4.59082	-7.7699	-2.30537
174.513	4.58466	-7.77546	-2.2996
174.523	4.57854	-7.78102	-2.29378
174.533	4.57247	-7.78658	-2.28793
174.543	4.56644	-7.79213	-2.28203
174.553	4.56046	-7.79768	-2.27609
174.563	4.55452	-7.80322	-2.27011
174.573	4.54863	-7.80875	-2.26408
174.583	4.54278	-7.81427	-2.25801
174.593	4.53698	-7.81979	-2.2519
174.603	4.53122	-7.82531	-2.24575
174.613	4.52551	-7.83081	-2.23956
174.623	4.51984	-7.83631	-2.23332
174.633	4.51423	-7.8418	-2.22705
174.643	4.50866	-7.84728	-2.22073
174.653	4.50314	-7.85275	-2.21438
174.663	4.49767	-7.85821	-2.20799
174.673	4.49224	-7.86366	-2.20155
174.683	4.48686	-7.86911	-2.19508
174.693	4.48154	-7.87454	-2.18857
174.703	4.47626	-7.87996	-2.18203
174.713	4.47103	-7.88538	-2.17544
174.723	4.46585	-7.89078	-2.16882
174.733	4.46072	-7.89617	-2.16217
174.743	4.45564	-7.90154	-2.15548
174.753	4.45061	-7.90691	-2.14875
174.763	4.44563	-7.91227	-2.14199
174.773	4.4407	-7.91761	-2.1352
174.783	4.43582	-7.92294	-2.12837
174.793	4.43099	-7.92825	-2.12151
174.803	4.42621	-7.93356	-2.11462
174.813	4.42149	-7.93885	-2.1077
174.823	4.41682	-7.94413	-2.10074
174.833	4.41219	-7.94939	-2.09376
174.843	4.40762	-7.95464	-2.08675
174.853	4.4031	-7.95987	-2.07971
174.863	4.39864	-7.96509	-2.07264
174.873	4.39422	-7.97029	-2.06554
174.883	4.38986	-7.97548	-2.05843
174.893	4.38555	-7.98066	-2.05128
174.903	4.38129	-7.98581	-2.04411
174.913	4.37708	-7.99096	-2.03691
174.923	4.37293	-7.99608	-2.0297
174.933	4.36882	-8.00119	-2.02246
174.943	4.36477	-8.00628	-2.0152
174.953	4.36078	-8.01136	-2.00792
174.963	4.35683	-8.01641	-2.00062
174.973	4.35294	-8.02145	-1.9933
174.983	4.34911	-8.02648	-1.98597
174.993	4.34532	-8.03148	-1.97861
175.003	4.34159	-8.03647	-1.97124
175.013	4.3379	-8.04143	-1.96386
175.023	4.33427	-8.04638	-1.95646
175.033	4.3307	-8.05131	-1.94905
175.043	4.32717	-8.05622	-1.94162
175.053	4.3237	-8.06111	-1.93419
175.063	4.32029	-8.06598	-1.92674
175.073	4.31692	-8.07083	-1.91929
175.083	4.31361	-8.07566	-1.91182
175.093	4.31035	-8.08047	-1.90434
175.103	4.30714	-8.08526	-1.89686
175.113	4.30398	-8.09003	-1.88938
175.123	4.30088	-8.09477	-1.88188
175.133	4.29782	-8.0995	-1.87438
175.143	4.29482	-8.1042	-1.86688
175.153	4.29187	-8.10888	-1.85937
175.163	4.28898	-8.11354	-1.85186
175.173	4.28614	-8.11817	-1.84436
175.183	4.28335	-8.12278	-1.83685
175.193	4.28062	-8.12737	-1.82934
175.203	4.27793	-8.13194	-1.82183
175.213	4.2753	-8.13648	-1.81432
175.223	4.27273	-8.141	-1.80681
175.233	4.27021	-8.14549	-1.79932
175.243	4.26774	-8.14996	-1.79183
175.253	4.26533	-8.15441	-1.78434
175.263	4.26296	-8.15882	-1.77686
175.273	4.26064	-8.16322	-1.76937
175.283	4.25838	-8.16758	-1.76189
175.293	4.25617	-8.17192	-1.75443
175.303	4.25401	-8.17623	-1.74697
175.313	4.2519	-8.18051	-1.73953
175.323	4.24984	-8.18477	-1.73209
175.333	4.24784	-8.189	-1.72467
175.343	4.24589	-8.19321	-1.71725
175.353	4.24399	-8.19739	-1.70986
175.363	4.24215	-8.20153	-1.70247
175.373	4.24037	-8.20566	-1.6951
175.383	4.23864	-8.20975	-1.68774
175.393	4.23696	-8.21381	-1.6804
175.403	4.23533	-8.21784	-1.67308
175.413	4.23376	-8.22184	-1.66577
175.423	4.23224	-8.22582	-1.65848
175.433	4.23078	-8.22976	-1.65121
175.443	4.22938	-8.23367	-1.64396
175.453	4.22803	-8.23755	-1.63673
175.463	4.22673	-8.2414	-1.62951
175.473	4.22549	-8.24521	-1.62232
175.483	4.2243	-8.24899	-1.61513
175.493	4.22316	-8.25275	-1.60796
175.503	4.22208	-8.25647	-1.60082
175.513	4.22106	-8.26016	-1.5937
175.523	4.2201	-8.26382	-1.5866
175.533	4.21919	-8.26744	-1.57953
175.543	4.21834	-8.27103	-1.57248
175.553	4.21754	-8.27459	-1.56545
175.563	4.2168	-8.27811	-1.55845
175.573	4.21612	-8.28159	-1.55146
175.583	4.21549	-8.28505	-1.5445
175.593	4.21492	-8.28847	-1.53757
175.603	4.2144	-8.29185	-1.53066
175.613	4.21395	-8.2952	-1.52378
175.623	4.21355	-8.29852	-1.51691
175.633	4.21321	-8.30179	-1.51008
175.643	4.21293	-8.30504	-1.50327
175.653	4.21271	-8.30824	-1.49649
175.663	4.21255	-8.31142	-1.48973
175.673	4.21244	-8.31456	-1.483
175.683	4.2124	-8.31765	-1.47631
175.693	4.21241	-8.32071	-1.46964
175.703	4.21248	-8.32373	-1.463
175.713	4.21261	-8.32671	-1.45639
175.723	4.21281	-8.32966	-1.4498
175.733	4.21306	-8.33257	-1.44325
175.743	4.21339	-8.33544	-1.43672
175.753	4.21377	-8.33827	-1.43022
175.763	4.21422	-8.34106	-1.42374
175.773	4.21473	-8.34381	-1.41729
175.783	4.2153	-8.34652	-1.41087
175.793	4.21594	-8.34919	-1.40448
175.803	4.21663	-8.35183	-1.39812
175.813	4.21739	-8.35443	-1.39179
175.823	4.21822	-8.35698	-1.38549
175.833	4.21911	-8.3595	-1.37922
175.843	4.22007	-8.36197	-1.37298
175.853	4.22109	-8.3644	-1.36678
175.863	4.22218	-8.36679	-1.3606
175.873	4.22333	-8.36914	-1.35445
175.883	4.22455	-8.37145	-1.34834
175.893	4.22583	-8.37372	-1.34225
175.903	4.22719	-8.37595	-1.3362
175.913	4.22861	-8.37814	-1.33017
175.923	4.2301	-8.38028	-1.32418
175.933	4.23165	-8.38238	-1.31821
175.943	4.23328	-8.38445	-1.31228
175.953	4.23497	-8.38647	-1.30638
175.963	4.23673	-8.38844	-1.3005
175.973	4.23856	-8.39038	-1.29466
175.983	4.24046	-8.39227	-1.28886
175.993	4.24244	-8.39411	-1.28308
176.003	4.24448	-8.39592	-1.27734
176.013	4.24659	-8.39768	-1.27163
176.023	4.24878	-8.3994	-1.26595
176.033	4.25104	-8.40108	-1.2603
176.043	4.25337	-8.40271	-1.25468
176.053	4.25577	-8.40431	-1.2491
176.063	4.25824	-8.40585	-1.24354
176.073	4.26078	-8.40736	-1.23802
176.083	4.2634	-8.40882	-1.23253
176.093	4.26609	-8.41024	-1.22708
176.103	4.26885	-8.41162	-1.22165
176.113	4.27169	-8.41295	-1.21626
176.123	4.2746	-8.41424	-1.2109
176.133	4.27759	-8.41548	-1.20558
176.143	4.28065	-8.41669	-1.20029
176.153	4.28379	-8.41784	-1.19503
176.163	4.287	-8.41896	-1.1898
176.173	4.29029	-8.42003	-1.18461
176.183	4.29365	-8.42106	-1.17945
176.193	4.29708	-8.42204	-1.17433
176.203	4.30059	-8.42298	-1.16923
176.213	4.30418	-8.42388	-1.16417
176.223	4.30784	-8.42473	-1.15914
176.233	4.31158	-8.42554	-1.15415
176.243	4.3154	-8.42631	-1.14919
176.253	4.31929	-8.42703	-1.14427
176.263	4.32326	-8.42771	-1.13938
176.273	4.32731	-8.42835	-1.13452
176.283	4.33143	-8.42894	-1.1297
176.293	4.33563	-8.42949	-1.12491
176.303	4.33991	-8.43	-1.12016
176.313	4.34426	-8.43047	-1.11544
176.323	4.34869	-8.43089	-1.11075
176.333	4.3532	-8.43127	-1.1061
176.343	4.35779	-8.43161	-1.10149
176.353	4.36245	-8.4319	-1.09691
176.363	4.36719	-8.43215	-1.09237
176.373	4.37201	-8.43236	-1.08786
176.383	4.3769	-8.43253	-1.08338
176.393	4.38188	-8.43265	-1.07894
176.403	4.38693	-8.43274	-1.07454
176.413	4.39206	-8.43278	-1.07016
176.423	4.39727	-8.43277	-1.06583
176.433	4.40256	-8.43273	-1.06153
176.443	4.40792	-8.43265	-1.05727
176.453	4.41337	-8.43252	-1.05304
176.463	4.41889	-8.43235	-1.04884
176.473	4.42448	-8.43214	-1.04469
176.483	4.43016	-8.43189	-1.04056
176.493	4.43592	-8.4316	-1.03648
176.503	4.44175	-8.43127	-1.03243
176.513	4.44766	-8.4309	-1.02841
176.523	4.45364	-8.43048	-1.02443
176.533	4.45971	-8.43003	-1.02049
176.543	4.46585	-8.42953	-1.01658
176.553	4.47206	-8.429	-1.01271
176.563	4.47836	-8.42842	-1.00887
176.573	4.48473	-8.42781	-1.00507
176.583	4.49118	-8.42715	-1.0013
176.593	4.4977	-8.42646	-0.997575
176.603	4.50431	-8.42573	-0.993881
176.613	4.51099	-8.42496	-0.990223
176.623	4.51774	-8.42415	-0.9866
176.633	4.52457	-8.4233	-0.983013
176.643	4.53148	-8.42241	-0.97946
176.653	4.53846	-8.42148	-0.975944
176.663	4.54553	-8.42052	-0.972463
176.673	4.55266	-8.41951	-0.969018
176.683	4.55987	-8.41847	-0.965609
176.693	4.56716	-8.41739	-0.962235
176.703	4.57452	-8.41628	-0.958897
176.713	4.58196	-8.41512	-0.955594
176.723	4.58947	-8.41393	-0.952327
176.733	4.59706	-8.4127	-0.949097
176.743	4.60472	-8.41144	-0.945901
176.753	4.61245	-8.41014	-0.942741
176.763	4.62026	-8.4088	-0.939617
176.773	4.62814	-8.40743	-0.936526
176.783	4.6361	-8.40602	-0.933469
176.793	4.64412	-8.40457	-0.930443
176.803	4.65222	-8.40309	-0.927453
176.813	4.66039	-8.40157	-0.924497
176.823	4.66863	-8.40002	-0.921577
176.833	4.67695	-8.39843	-0.918692
176.843	4.68534	-8.39681	-0.915843
176.853	4.6938	-8.39516	-0.913029
176.863	4.70234	-8.39346	-0.91025
176.873	4.71094	-8.39174	-0.907506
176.883	4.71962	-8.38998	-0.904796
176.893	4.72836	-8.38819	-0.90212
176.903	4.73718	-8.38636	-0.899479
176.913	4.74606	-8.3845	-0.896872
176.923	4.75502	-8.38261	-0.894299
176.933	4.76404	-8.38068	-0.891759
176.943	4.77314	-8.37872	-0.889253
176.953	4.7823	-8.37673	-0.886782
176.963	4.79153	-8.37471	-0.884346
176.973	4.80083	-8.37265	-0.881943
176.983	4.8102	-8.37057	-0.879575
176.993	4.81963	-8.36845	-0.877242
177.003	4.82913	-8.36629	-0.874942
177.013	4.8387	-8.36411	-0.872678
177.023	4.84833	-8.3619	-0.870448
177.033	4.85802	-8.35965	-0.868253
177.043	4.86778	-8.35737	-0.866092
177.053	4.87761	-8.35507	-0.863967
177.063	4.8875	-8.35273	-0.861877
177.073	4.89746	-8.35036	-0.859823
177.083	4.90748	-8.34797	-0.857805
177.093	4.91756	-8.34554	-0.855822
177.103	4.9277	-8.34308	-0.853872
177.113	4.93791	-8.34059	-0.851956
177.123	4.94817	-8.33808	-0.850074
177.133	4.9585	-8.33553	-0.84823
177.143	4.96889	-8.33295	-0.846421
177.153	4.97934	-8.33035	-0.844648
177.163	4.98984	-8.32772	-0.842911
177.173	5.00041	-8.32506	-0.841211
177.183	5.01103	-8.32237	-0.839549
177.193	5.02171	-8.31965	-0.837923
177.203	5.03245	-8.3169	-0.836335
177.213	5.04325	-8.31413	-0.834784
177.223	5.0541	-8.31132	-0.833273
177.233	5.06501	-8.30849	-0.8318
177.243	5.07597	-8.30563	-0.830363
177.253	5.08698	-8.30274	-0.828965
177.263	5.09805	-8.29983	-0.827606
